なほ,なほ
隔膜,カクマク
革命,カクメイ
かくらん,カクラン
攪乱,カクラン
隠れ,カクレ
隠れ家,カクレガ
家具,カグ
かけ,カケ
欠け,カケ
家系,カケイ
火刑,カケイ
掛金,カケキン
掛軸,カケジク
掛け値,カケネ
ヶ月,カゲツ
個月,カゲツ
箇月,カゲツ
影法師,カゲボウシ
影身,カゲミ
加減,カゲン
過去,カコ
下降,カコウ
箇国,カコク
囲み,カコミ
化合,カゴウ
過言,カゴン
かさ,カサ
カサカサ,カサカサ
家財,カザイ
風上,カザカミ
飾り,カザリ
かし,カシ
カシ,カシ
仮死,カシ
菓子,カシ
かしく,カシク
かしこ,カシコ
過失,カシツ
貸家,カシヤ
個所,カショ
箇所,カショ
かしょう,カショウ
嘉賞,カショウ
華燭,カショク
頭文字,カシラモジ
火事,カジ
過重,カジュウ
箇条,カジョウ
過剰,カジョウ
家人,カジン
かす,カス
カス,カス
微か,カスカ
カステラ,カステラ
数々,カズカズ
加勢,カセイ
火勢,カセイ
火星,カセイ
化石,カセキ
稼ぎ,カセギ
かぜ,カゼ
風邪,カゼ
下層,カソウ
仮想,カソウ
仮装,カソウ
家相,カソウ
火葬,カソウ
家族,カゾク
華族,カゾク
かた,カタ
片足,カタアシ
片仮名,カタカナ
かたがた,カタガタ
方々,カタガタ
片側,カタガワ
かたぎ,カタギ
肩ごし,カタゴシ
片隅,カタスミ
かたち,カタチ
かたっぱし,カタッパシ
片手,カタテ
片手落ち,カタテオチ
片手間,カタテマ
かたは,カタハ
肩幅,カタハバ
固まり,カタマリ
形見,カタミ
片道,カタミチ
傾き,カタムキ
語り,カタリ
片端,カタワ
片脇,カタワキ
かたわら,カタワラ
傍ら,カタワラ
価値,カチ
カチカチ,カチカチ
カチカチ山,カチカチヤマ
勝気,カチキ
カチューシャ,カチューシャ
カッカ,カッカ
閣下,カッカ
かっこ,カッコ
各個,カッコ
確乎,カッコ
恰好,カッコウ
各国,カッコク
喝采,カッサイ
かっしゃ,カッシャ
褐色,カッショク
かったつ,カッタツ
勝手,カッテ
勝手口,カッテグチ
勝手次第,カッテシダイ
葛藤,カットウ
かっぱ,カッパ
合羽,カッパ
喝破,カッパ
河童,カッパ
活溌,カッパツ
活版,カッパン
闊歩,カッポ
かつ,カツ
かつごう,カツゴウ
渇仰,カツゴウ
活字,カツジ
活動,カツドウ
活弁,カツベン
渇望,カツボウ
活躍,カツヤク
活力,カツリョク
かづ,カヅ
仮定,カテイ
家庭,カテイ
過程,カテイ
過渡,カト
下等,カトウ
門口,カドグチ
かな,カナ
家内,カナイ
金切声,カナキリゴエ
金具,カナグ
悲しみ,カナシミ
金杉,カナスギ
かなた,カナタ
彼方,カナタ
カナメ,カナメ
かなり,カナリ
かに,カニ
加入,カニュウ
かね,カネ
金ずく,カネズク
金光,カネミツ
金儲け,カネモウケ
金持ち,カネモチ
ヶ年,カネン
箇年,カネン
カノ,カノ
可能,カノウ
彼女,カノジョ
過般,カハン
かばね,カバネ
かばん,カバン
過敏,カビン
下腹,カフク
カブ,カブ
寡聞,カブン
壁際,カベギワ
かま,カマ
かまち,カマチ
かまぼこ,カマボコ
蒲鉾,カマボコ
神上,カミアゲ
上方,カミガタ
紙屑,カミクズ
神様,カミサマ
上正,カミショウ
剃刀,カミソリ
髪の毛,カミノケ
神業,カミワザ
かめ,カメ
仮名,カメイ
カメラ,カメラ
仮面,カメン
鴨居,カモイ
科目,カモク
貨物,カモツ
渦紋,カモン
かや,カヤ
火薬,カヤク
かよ,カヨ
斯様,カヨウ
火曜日,カヨウビ
から,カラ
カラ,カラ
からかい,カラカイ
唐紙,カラカミ
からがら,カラガラ
唐草,カラクサ
カラクリ,カラクリ
唐獅子,カラジシ
からっぽ,カラッポ
唐津,カラツ
カラー,カラー
カリ,カリ
仮り,カリ
仮初,カリソメ
花柳,カリュウ
かりょう,カリョウ
枯れ枝,カレエダ
枯枝,カレエダ
枯れ草,カレクサ
枯れ葉,カレハ
枯葉,カレハ
彼等,カレラ
可憐,カレン
カレンダー,カレンダー
家老,カロウ
可哀想,カワイソウ
可哀相,カワイソウ
かわき,カワキ
乾き,カワキ
皮切り,カワキリ
川路,カワジ
川竹,カワタケ
かわら,カワラ
代り,カワリ
変り,カワリ
かん,カン
カン,カン
棺桶,カンオケ
感化,カンカ
看過,カンカ
閑暇,カンカ
感覚,カンカク
間隔,カンカク
官衙,カンガ
感慨無量,カンガイムリョウ
考え,カンガエ
考え方,カンガエカタ
宦官,カンガン
喚起,カンキ
歓喜,カンキ
閑却,カンキャク
環境,カンキョウ
監禁,カンキン
簡勁,カンケイ
関係,カンケイ
簡潔,カンケツ
感激,カンゲキ
かんげん,カンゲン
換言,カンゲン
還元,カンゲン
看護,カンゴ
監獄,カンゴク
観察,カンサツ
閑散,カンサン
環視,カンシ
監視,カンシ
感謝,カンシャ
癇癪,カンシャク
看取,カンシュ
観衆,カンシュウ
感傷,カンショウ
官職,カンショク
感触,カンショク
奸臣,カンシン
感心,カンシン
関心,カンシン
感じ,カンジ
漢字,カンジ
莞爾,カンジ
患者,カンジャ
甘受,カンジュ
感情,カンジョウ
勧進,カンジン
肝腎,カンジン
完成,カンセイ
官製,カンセイ
陥穽,カンセイ
鼾声,カンセイ
間接,カンセツ
関節,カンセツ
観世音寺,カンゼオンジ
完全,カンゼン
敢然,カンゼン
乾燥,カンソウ
感想,カンソウ
観測,カンソク
肝臓,カンゾウ
感嘆,カンタン
感歎,カンタン
簡単,カンタン
邯鄲,カンタン
寒暖計,カンダンケイ
かんちょう,カンチョウ
浣腸,カンチョウ
姦通,カンツウ
かんてい,カンテイ
鑑定,カンテイ
巻頭,カントウ
竿頭,カントウ
感動,カンドウ
かんな,カンナ
艱難,カンナン
艱難辛苦,カンナンシンク
観念,カンネン
官能,カンノウ
観音,カンノン
カンバス,カンバス
看板,カンバン
看破,カンパ
完備,カンビ
甘美,カンビ
官費,カンピ
乾物,カンブツ
漢文,カンブン
かんぷ,カンプ
完膚,カンプ
寒風,カンプウ
感服,カンプク
鑑別,カンベツ
勘弁,カンベン
官報,カンポウ
感銘,カンメイ
簡明,カンメイ
管理,カンリ
簡略,カンリャク
乾溜,カンリュウ
翰林,カンリン
慣例,カンレイ
関聯,カンレン
緩和,カンワ
カード,カード
がい,ガイ
害悪,ガイアク
凱歌,ガイカ
外界,ガイカイ
外観,ガイカン
外形,ガイケイ
外見,ガイケン
外交,ガイコウ
外国,ガイコク
骸骨,ガイコツ
外出,ガイシュツ
外字,ガイジ
孩児,ガイジ
咳嗽,ガイソウ
外套,ガイトウ
街頭,ガイトウ
害毒,ガイドク
概念,ガイネン
概念的,ガイネンテキ
該博,ガイハク
外部,ガイブ
外聞,ガイブン
外貌,ガイボウ
概要,ガイヨウ
外来,ガイライ
概略,ガイリャク
返し,ガエシ
帰り,ガエリ
瓦解,ガカイ
がかり,ガカリ
峨々,ガガ
がき,ガキ
書き,ガキ
餓鬼,ガキ
がく,ガク
学位,ガクイ
学院,ガクイン
ガクガク,ガクガク
学業,ガクギョウ
学才,ガクサイ
がくし,ガクシ
学士,ガクシ
学識,ガクシキ
学者,ガクシャ
学術,ガクジュツ
学生,ガクセイ
学説,ガクセツ
愕然,ガクゼン
学長,ガクチョウ
学内,ガクナイ
学部,ガクブ
額ぶち,ガクブチ
額縁,ガクブチ
額面,ガクメン
学問,ガクモン
楽屋裏,ガクヤウラ
学理,ガクリ
学力,ガクリョク
がけ,ガケ
画工,ガコウ
がさ,ガサ
ガサガサ,ガサガサ
ガス,ガス
瓦斯,ガス
がせ,ガセ
画像,ガゾウ
がた,ガタ
ガタガタ,ガタガタ
がち,ガチ
勝ち,ガチ
ガチガチ,ガチガチ
ガチャガチャ,ガチャガチャ
学界,ガッカイ
学校,ガッコウ
合財,ガッサイ
合掌,ガッショウ
合致,ガッチ
がてん,ガテン
合点,ガテン
がま,ガマ
構え,ガマエ
我慢,ガマン
画面,ガメン
がら,ガラ
ガラガラ,ガラガラ
がらくた,ガラクタ
ガラス,ガラス
硝子,ガラス
硝子障子,ガラスショウジ
がらん,ガラン
伽藍,ガラン
がらんどう,ガランドウ
がり,ガリ
がれ,ガレ
がん,ガン
眼下,ガンカ
眼科,ガンカ
眼窩,ガンカ
眼界,ガンカイ
眼球,ガンキュウ
眼瞼,ガンケン
頑固,ガンコ
眼光,ガンコウ
願書,ガンショ
頑丈,ガンジョウ
眼前,ガンゼン
眼底,ガンテイ
願人坊主,ガンニンボウズ
元年,ガンネン
願望,ガンボウ
顔面,ガンメン
眼目,ガンモク
含有,ガンユウ
元来,ガンライ
眼力,ガンリキ
顔料,ガンリョウ
ガーゼ,ガーゼ
きい,キイ
黄色,キイロ
消え消え,キエギエ
機縁,キエン
気焔,キエン
記憶,キオク
幾何,キカ
貴下,キカ
器械,キカイ
奇怪,キカイ
機会,キカイ
機械,キカイ
器官,キカン
奇観,キカン
期間,キカン
機関,キカン
気管,キカン
きが,キガ
起臥,キガ
祈願,キガン
危機,キキ
鬼気,キキ
奇々怪々,キキカイカイ
奇々妙々,キキミョウミョウ
起居,キキョ
奇矯,キキョウ
きぎ,キギ
嬉戯,キギ
危く,キク
きぐ,キグ
器具,キグ
気苦労,キグロウ
帰結,キケツ
危険,キケン
喜劇,キゲキ
機嫌,キゲン
起原,キゲン
起源,キゲン
機構,キコウ
気候,キコウ
起工,キコウ
帰国,キコク
既婚,キコン
きごう,キゴウ
揮毫,キゴウ
記号,キゴウ
着心地,キゴコチ
気心,キゴコロ
記載,キサイ
気先,キサキ
喜三郎,キサブロウ
貴様,キサマ
如月,キサラギ
きざ,キザ
気質,キシツ
汽車,キシャ
記者,キシャ
寄宿舎,キシュクシャ
奇勝,キショウ
気象台,キショウダイ
記事,キジ
奇術,キジュツ
記述,キジュツ
貴女,キジョ
机上,キジョウ
キ印,キジルシ
貴人,キジン
きすう,キスウ
帰趨,キスウ
疵痕,キズアト
寄生,キセイ
帰省,キセイ
気勢,キセイ
奇蹟,キセキ
鬼籍,キセキ
きせる,キセル
煙管,キセル
機先,キセン
汽船,キセン
気絶,キゼツ
基礎,キソ
起草,キソウ
奇想天外,キソウテンガイ
気息,キソク
規則,キソク
貴族,キゾク
きた,キタ
奇態,キタイ
期待,キタイ
機体,キタイ
稀代,キタイ
鬼胎,キタイ
北風,キタカゼ
北側,キタガワ
帰宅,キタク
きだ,キダ
きち,キチ
キチ,キチ
機智,キチ
気違い,キチガイ
鬼畜,キチク
帰着,キチャク
几帳,キチョウ
帰朝,キチョウ
貴重,キチョウ
几帳面,キチョウメン
吉例,キチレイ
キチン,キチン
吉辰,キッシン
切手,キッテ
キット,キット
切符,キップ
気付,キツケ
きつね,キツネ
狐憑き,キツネツキ
吉林,キツリン
気遣い,キヅカイ
気疲れ,キヅカレ
規定,キテイ
汽笛,キテキ
奇天烈,キテレツ
貴殿,キデン
帰途,キト
きとう,キトウ
祈祷,キトウ
奇特,キトク
木戸,キド
喜怒哀楽,キドアイラク
軌道,キドウ
気取り,キドリ
キナ,キナ
記入,キニュウ
きぬ,キヌ
気抜け,キヌケ
絹地,キヌジ
キネマ,キネマ
祈念,キネン
記念,キネン
きの,キノ
キノ,キノ
きのう,キノウ
帰納,キノウ
昨日,キノウ
機能,キノウ
気の毒,キノドク
木の根,キノネ
揮発,キハツ
きば,キバ
奇抜,キバツ
気品,キヒン
キビ,キビ
機微,キビ
機敏,キビン
寄附,キフ
気風,キフウ
木札,キフダ
器物,キブツ
気分,キブン
機鋒,キホウ
基本,キホン
希望,キボウ
気任せ,キマカセ
気味,キミ
機密,キミツ
奇妙,キミョウ
生娘,キムスメ
キモ,キモ
気もち,キモチ
気持,キモチ
気持ち,キモチ
着物,キモノ
客僧,キャクソウ
きゃしゃ,キャシャ
華奢,キャシャ
脚下,キャッカ
客観,キャッカン
規約,キヤク
きゅう,キュウ
吸引,キュウイン
救援,キュウエン
休暇,キュウカ
救急,キュウキュウ
窮極,キュウキョク
窮屈,キュウクツ
急激,キュウゲキ
救済,キュウサイ
久作,キュウサク
休止,キュウシ
旧式,キュウシキ
九州,キュウシュウ
吸収,キュウシュウ
九州大学,キュウシュウダイガク
急所,キュウショ
求心,キュウシン
旧跡,キュウセキ
旧蹟,キュウセキ
急速,キュウソク
旧態,キュウタイ
球体,キュウタイ
九大,キュウダイ
旧知,キュウチ
宮中,キュウチュウ
急停車,キュウテイシャ
仇敵,キュウテキ
宮殿,キュウデン
吸入,キュウニュウ
急迫,キュウハク
急変,キュウヘン
急報,キュウホウ
急務,キュウム
給与,キュウヨ
休養,キュウヨウ
急用,キュウヨウ
旧来,キュウライ
きゅうり,キュウリ
きょう,キョウ
今日,キョウ
兇悪,キョウアク
脅威,キョウイ
驚異,キョウイ
教育,キョウイク
教員,キョウイン
境界,キョウカイ
兇漢,キョウカン
叫喚,キョウカン
きょうがい,キョウガイ
驚愕,キョウガク
兇器,キョウキ
狂気,キョウキ
供給,キョウキュウ
恟々,キョウキョウ
きょうく,キョウク
境遇,キョウグウ
狂犬,キョウケン
兇行,キョウコウ
強国,キョウコク
胸骨,キョウコツ
共産,キョウサン
教示,キョウシ
教室,キョウシツ
狂者,キョウシャ
恐縮,キョウシュク
強心剤,キョウシンザイ
強弱,キョウジャク
教授,キョウジュ
狂女,キョウジョ
兇刃,キョウジン
狂人,キョウジン
強請,キョウセイ
矯正,キョウセイ
競争,キョウソウ
京染,キョウゾメ
狂態,キョウタイ
兄弟,キョウダイ
強大,キョウダイ
鏡台,キョウダイ
教壇,キョウダン
境地,キョウチ
強直,キョウチョク
共通,キョウツウ
経机,キョウヅクエ
強敵,キョウテキ
経典,キョウテン
京都,キョウト
驚倒,キョウトウ
共同,キョウドウ
脅迫,キョウハク
共犯,キョウハン
恐怖,キョウフ
胸部,キョウブ
胸壁,キョウヘキ
兇暴,キョウボウ
狂暴,キョウボウ
興味,キョウミ
共鳴,キョウメイ
鏡面,キョウメン
京屋,キョウヤ
教養,キョウヨウ
享楽,キョウラク
京洛,キョウラク
狂乱,キョウラン
協力,キョウリョク
強力,キョウリョク
強烈,キョウレツ
許可,キョカ
巨漢,キョカン
歔欷,キョキ
虚偽,キョギ
局外,キョクガイ
曲線,キョクセン
極端,キョクタン
極地,キョクチ
極致,キョクチ
局長,キョクチョウ
極点,キョクテン
極度,キョクド
局部,キョクブ
局面,キョクメン
虚構,キョコウ
鋸歯,キョシ
居室,キョシツ
挙手,キョシュ
虚実,キョジツ
居住,キョジュウ
巨人,キョジン
虚像,キョゾウ
巨大,キョダイ
挙動,キョドウ
去年,キョネン
巨木,キョボク
巨万,キョマン
虚無,キョム
距離,キョリ
キョロキョロ,キョロキョロ
きよ,キヨ
器用,キヨウ
清河,キヨカワ
清隆,キヨタカ
清宮,キヨミヤ
清らか,キヨラカ
きらい,キライ
嫌い,キライ
気楽,キラク
きり,キリ
キリ,キリ
切り,キリ
切り上げ,キリアゲ
切石,キリイシ
切口上,キリコウジョウ
キリシタン,キリシタン
切支丹伴天連,キリシタンバテレン
キリスト,キリスト
基督,キリスト
切詰,キリヅメ
切戸,キリド
きりなし,キリナシ
切抜,キリヌキ
切抜き,キリヌキ
気力,キリョク
キレ,キレ
切れ,キレ
切れ味,キレアジ
キレイ,キレイ
綺麗,キレイ
切れ切れ,キレギレ
亀裂,キレツ
切れ目,キレメ
キロ,キロ
記録,キロク
きわ,キワ
きわみ,キワミ
極み,キワミ
きん,キン
キン,キン
金色,キンイロ
禁厭,キンエン
金看板,キンカンバン
金側,キンガワ
きんきじゃくやく,キンキジャクヤク
欣喜雀躍,キンキジャクヤク
金魚,キンギョ
金銀,キンギン
謹厳,キンゲン
金庫,キンコ
金糸,キンシ
きんしゅ,キンシュ
錦繍,キンシュウ
僅少,キンショウ
近親,キンシン
禽獣,キンジュウ
近所,キンジョ
近所合壁,キンジョガッペキ
均整,キンセイ
禁制,キンセイ
金線,キンセン
勤続,キンゾク
金属,キンゾク
近代,キンダイ
緊張,キンチョウ
筋肉,キンニク
近年,キンネン
緊縛,キンバク
きんぱく,キンパク
金箔,キンパク
金品,キンピン
金縁,キンブチ
金本位,キンホンイ
禁物,キンモツ
近来,キンライ
金襴,キンラン
近隣,キンリン
議員,ギイン
祇園,ギオン
義兄,ギケイ
技巧,ギコウ
技師,ギシ
義歯,ギシ
技手,ギシュ
技術,ギジュツ
妓女,ギジョ
犠牲,ギセイ
ぎそう,ギソウ
艤装,ギソウ
疑点,ギテン
疑念,ギネン
義母,ギボ
義妹,ギマイ
欺瞞,ギマン
気味,ギミ
義務,ギム
疑問,ギモン
ぎゃく,ギャク
逆縁,ギャクエン
逆光線,ギャクコウセン
虐殺,ギャクサツ
逆襲,ギャクシュウ
逆上,ギャクジョウ
虐待,ギャクタイ
逆転,ギャクテン
逆戻り,ギャクモドリ
逆用,ギャクヨウ
ぎゃっこう,ギャッコウ
逆行,ギャッコウ
牛乳,ギュウニュウ
御意,ギョイ
仰臥,ギョウガ
行儀,ギョウギ
凝固,ギョウコ
僥倖,ギョウコウ
凝視,ギョウシ
行者,ギョウジャ
行政,ギョウセイ
業績,ギョウセキ
行跡,ギョウセキ
凝然,ギョウゼン
形相,ギョウソウ
仰天,ギョウテン
ぎょうぼう,ギョウボウ
翹望,ギョウボウ
行末,ギョウマツ
行力,ギョウリキ
行列,ギョウレツ
玉露,ギョクロ
御座,ギョザ
漁村,ギョソン
漁夫,ギョフ
魚類,ギョルイ
切り,ギリ
義理,ギリ
ギリギリ,ギリギリ
儀礼,ギレイ
義烈,ギレツ
妓楼,ギロウ
ギロチン,ギロチン
議論,ギロン
ぎん,ギン
銀色,ギンイロ
銀行,ギンコウ
銀燭,ギンショク
銀時計,ギンドケイ
銀波,ギンパ
銀幕,ギンマク
銀翼,ギンヨク
空間,クウカン
空気,クウキ
空虚,クウキョ
空閨,クウケイ
空拳,クウケン
空説,クウセツ
空前,クウゼン
空前絶後,クウゼンゼツゴ
空想,クウソウ
空地,クウチ
空中,クウチュウ
空転,クウテン
空洞,クウドウ
空腹,クウフク
空論,クウロン
九月,クガツ
くぎ,クギ
公卿,クゲ
苦患,クゲン
草色,クサイロ
草の根,クサノネ
草花,クサバナ
くさり,クサリ
腐れ,クサレ
草分け,クサワケ
くし,クシ
駆使,クシ
櫛巻,クシマキ
九尺二間,クシャクニケン
苦笑,クショウ
苦心,クシン
くじ,クジ
久地,クジ
くじら,クジラ
くず,クズ
崩れ,クズレ
くせ,クセ
口説,クゼツ
くだ,クダ
下り,クダリ
くだん,クダン
口数,クチカズ
駆逐,クチク
口々,クチグチ
口中,クチジュウ
口添え,クチゾエ
口つき,クチツキ
口止め,クチドメ
くちなし,クチナシ
くちばし,クチバシ
口ぶり,クチブリ
口紅,クチベニ
口元,クチモト
口調,クチョウ
究竟,クッキョウ
屈指,クッシ
屈折,クッセツ
くつ,クツ
苦痛,クツウ
靴音,クツオト
靴下,クツシタ
区点,クテン
口伝,クデン
句読,クトウ
くど,クド
功徳,クドク
くに,クニ
苦肉,クニク
国々,クニグニ
苦悩,クノウ
首すじ,クビスジ
首筋,クビスジ
工夫,クフウ
区別,クベツ
くま,クマ
熊耳,クマガミ
隈々,クマグマ
熊鷹,クマタカ
組合せ,クミアワセ
組み立て,クミタテ
くも,クモ
クモ,クモ
蜘蛛,クモ
雲井,クモイ
雲の上,クモノウエ
曇り空,クモリゾラ
苦悶,クモン
供養,クヨウ
くら,クラ
クラ,クラ
クライマックス,クライマックス
くらげ,クラゲ
海月,クラゲ
鞍手,クラテ
クラブ,クラブ
倶楽部,クラブ
比べ,クラベ
暗闇,クラヤミ
くり,クリ
クリ,クリ
繰り返し,クリカエシ
繰返し,クリカエシ
クリーニング,クリーニング
クリーム,クリーム
狂い,クルイ
苦しみ,クルシミ
暮れ,クレ
クロ,クロ
苦労,クロウ
黒髪,クロカミ
黒子,クロコ
黒装束,クロショウゾク
黒田,クロダ
黒穂,クロホ
黒星,クロボシ
黒焼,クロヤキ
黒焼き,クロヤキ
黒ん坊,クロンボウ
クローバ,クローバ
桑名,クワナ
くん,クン
君主,クンシュ
勲章,クンショウ
君臨,クンリン
具合,グアイ
偶然,グウゼン
偶像,グウゾウ
具体,グタイ
ぐち,グチ
愚痴,グチ
颶風,グフウ
愚昧,グマイ
グラム,グラム
ぐる,グル
グロ,グロ
ぐろう,グロウ
愚弄,グロウ
グロテスク,グロテスク
軍艦,グンカン
軍機,グンキ
群集,グンシュウ
群集心理,グンシュウシンリ
軍事,グンジ
軍平,グンペイ
毛穴,ケアナ
けい,ケイ
慶安,ケイアン
敬意,ケイイ
経緯,ケイイ
敬遠,ケイエン
経過,ケイカ
警戒,ケイカイ
計画,ケイカク
警官,ケイカン
けいがん,ケイガン
炯眼,ケイガン
敬虔,ケイケン
経験,ケイケン
稽古,ケイコ
傾向,ケイコウ
警告,ケイコク
掲載,ケイサイ
警察,ケイサツ
京師,ケイシ
罫紙,ケイシ
軽視,ケイシ
形式,ケイシキ
警視庁,ケイシチョウ
形象,ケイショウ
景勝,ケイショウ
軽傷,ケイショウ
軽少,ケイショウ
敬神,ケイシン
刑事,ケイジ
掲示,ケイジ
頃日,ケイジツ
形状,ケイジョウ
系図,ケイズ
形勢,ケイセイ
形成,ケイセイ
形跡,ケイセキ
軽率,ケイソツ
継続,ケイゾク
形態,ケイタイ
傾注,ケイチュウ
傾聴,ケイチョウ
警笛,ケイテキ
けいと,ケイト
系統,ケイトウ
鶏頭,ケイトウ
軽度,ケイド
繋縛,ケイバク
刑罰,ケイバツ
軽微,ケイビ
敬服,ケイフク
警部,ケイブ
軽蔑,ケイベツ
軽便鉄道,ケイベンテツドウ
敬慕,ケイボ
刑務所,ケイムショ
形容,ケイヨウ
形容詞,ケイヨウシ
計略,ケイリャク
計量,ケイリョウ
経歴,ケイレキ
けいれん,ケイレン
痙攣,ケイレン
径路,ケイロ
けう,ケウ
稀有,ケウ
けが,ケガ
怪我,ケガ
毛皮,ケガワ
毛嫌い,ケギライ
怪訝,ケゲン
蹴込,ケコミ
けさ,ケサ
今朝,ケサ
けし,ケシ
けしき,ケシキ
景色,ケシキ
気色,ケシキ
化粧,ケショウ
けた,ケタ
けち,ケチ
結縁,ケチエン
血脈,ケチミャク
けっか,ケッカ
結果,ケッカ
結核,ケッカク
欠陥,ケッカン
けっき,ケッキ
蹶起,ケッキ
結局,ケッキョク
決行,ケッコウ
結構,ケッコウ
結婚,ケッコン
結婚式,ケッコンシキ
傑作,ケッサク
決勝,ケッショウ
結晶,ケッショウ
血色,ケッショク
決心,ケッシン
欠席,ケッセキ
血相,ケッソウ
決定,ケッテイ
結締,ケッテイ
欠点,ケッテン
血統,ケットウ
潔白,ケッパク
結髪,ケッパツ
けつ,ケツ
血液,ケツエキ
血縁,ケツエン
結合,ケツゴウ
欠如,ケツジョ
決然,ケツゼン
欠乏,ケツボウ
結末,ケツマツ
結論,ケツロン
毛唐,ケトウ
毛並み,ケナミ
懸念,ケネン
けむ,ケム
毛虫,ケムシ
芥屋,ケヤ
ケラ,ケラ
けり,ケリ
ケル,ケル
検案,ケンアン
検案書,ケンアンショ
権威,ケンイ
検印,ケンイン
喧嘩,ケンカ
懸崖,ケンガイ
嫌忌,ケンキ
研究,ケンキュウ
検挙,ケンキョ
嫌疑,ケンギ
兼業,ケンギョウ
顕現,ケンゲン
健康,ケンコウ
兼行,ケンコウ
堅固,ケンゴ
検査,ケンサ
検察,ケンサツ
見参,ケンザン
見識,ケンシキ
検出,ケンシュツ
検診,ケンシン
謙信,ケンシン
検事,ケンジ
堅実,ケンジツ
剣術,ケンジュツ
献上,ケンジョウ
賢人,ケンジン
謙遜,ケンソン
眷族,ケンゾク
見地,ケンチ
建築,ケンチク
顕著,ケンチョ
圏点,ケンテン
見当,ケントウ
兼任,ケンニン
けんのん,ケンノン
剣呑,ケンノン
建白,ケンパク
顕微鏡,ケンビキョウ
見物,ケンブツ
検分,ケンブン
見聞,ケンブン
絹布,ケンプ
けんぺい,ケンペイ
権柄,ケンペイ
健忘,ケンボウ
健忘症,ケンボウショウ
剣法,ケンポウ
剣幕,ケンマク
賢明,ケンメイ
けんらん,ケンラン
絢爛,ケンラン
権利,ケンリ
県立,ケンリツ
見料,ケンリョウ
芸妓,ゲイギ
鯨骨,ゲイコツ
芸者,ゲイシャ
芸術,ゲイジュツ
芸当,ゲイトウ
鯨波,ゲイハ
外科,ゲカ
下界,ゲカイ
げき,ゲキ
激化,ゲキカ
激情,ゲキジョウ
撃破,ゲキハ
激烈,ゲキレツ
下向,ゲコウ
下宿,ゲシュク
下手人,ゲシュニン
ゲジゲジ,ゲジゲジ
下水,ゲスイ
げた,ゲタ
下駄,ゲタ
月給,ゲッキュウ
月光,ゲッコウ
外道,ゲドウ
下品,ゲヒン
下痢,ゲリ
下略,ゲリャク
ゲル,ゲル
げん,ゲン
原因,ゲンイン
幻影,ゲンエイ
げんか,ゲンカ
幻怪,ゲンカイ
厳格,ゲンカク
幻覚,ゲンカク
玄関,ゲンカン
玄関払い,ゲンカンバライ
元気,ゲンキ
